file_id,file_path,session_dir,file_datetime,file_period,event_id,prev_file_id,session_id,place_id,taxon_id,taxon_tsn,taxon_name  
1766,2015/M1/M1_25/03220086.JPG,M1 2015,22.03.15 13:10,day,224,1765,5,16,,,
1767,2015/M1/M1_25/03220087.JPG,M1 2015,22.03.15 13:10,day,224,1766,5,16,,,
1768,2015/M1/M1_25/03220088.JPG,M1 2015,22.03.15 13:12,day,224,1767,5,16,,,
1769,2015/M1/M1_25/03220089.JPG,M1 2015,22.03.15 13:12,day,224,1768,5,16,,,
1770,2015/M1/M1_25/03220090.JPG,M1 2015,22.03.15 13:13,day,224,1769,5,16,,,
1771,2015/M1/M1_25/03220091.JPG,M1 2015,22.03.15 13:13,day,224,1770,5,16,,,
1772,2015/M1/M1_25/03220092.JPG,M1 2015,22.03.15 13:16,day,224,1771,5,16,,,
1773,2015/M1/M1_25/03220093.JPG,M1 2015,22.03.15 13:16,day,224,1772,5,16,,,
1774,2015/M1/M1_25/03220094.JPG,M1 2015,22.03.15 13:17,day,224,1773,5,16,,,
1775,2015/M1/M1_25/03220095.JPG,M1 2015,22.03.15 13:17,day,224,1774,5,16,,,
1776,2015/M1/M1_25/03220096.JPG,M1 2015,22.03.15 13:19,day,224,1775,5,16,,,
1777,2015/M1/M1_25/03220097.JPG,M1 2015,22.03.15 13:19,day,224,1776,5,16,,,
1778,2015/M1/M1_25/03220098.JPG,M1 2015,22.03.15 13:20,day,224,1777,5,16,,,
1779,2015/M1/M1_25/03220099.JPG,M1 2015,22.03.15 13:20,day,224,1778,5,16,,,
1780,2015/M1/M1_25/03220100.JPG,M1 2015,22.03.15 13:22,day,224,1779,5,16,,,
1781,2015/M1/M1_25/03220101.JPG,M1 2015,22.03.15 13:22,day,224,1780,5,16,,,
1782,2015/M1/M1_25/03220102.JPG,M1 2015,22.03.15 13:28,day,224,1781,5,16,,,
1783,2015/M1/M1_25/03220103.JPG,M1 2015,22.03.15 13:28,day,224,1782,5,16,,,
1784,2015/M1/M1_25/03220104.JPG,M1 2015,22.03.15 13:29,day,224,1783,5,16,,,
1785,2015/M1/M1_25/03220105.JPG,M1 2015,22.03.15 13:29,day,224,1784,5,16,,,
1786,2015/M1/M1_25/03220106.JPG,M1 2015,22.03.15 13:31,day,224,1785,5,16,,,
1787,2015/M1/M1_25/03220107.JPG,M1 2015,22.03.15 13:31,day,224,1786,5,16,,,
1788,2015/M1/M1_25/03220108.JPG,M1 2015,22.03.15 13:33,day,224,1787,5,16,,,
1789,2015/M1/M1_25/03220109.JPG,M1 2015,22.03.15 13:33,day,224,1788,5,16,,,
1790,2015/M1/M1_25/03220110.JPG,M1 2015,22.03.15 13:35,day,224,1789,5,16,,,
1791,2015/M1/M1_25/03220111.JPG,M1 2015,22.03.15 13:35,day,224,1790,5,16,,,
1792,2015/M1/M1_25/03220112.JPG,M1 2015,22.03.15 13:36,day,224,1791,5,16,,,
1793,2015/M1/M1_25/03220113.JPG,M1 2015,22.03.15 13:36,day,224,1792,5,16,,,
1794,2015/M1/M1_25/03220114.JPG,M1 2015,22.03.15 13:37,day,224,1793,5,16,,,
1795,2015/M1/M1_25/03220115.JPG,M1 2015,22.03.15 13:37,day,224,1794,5,16,,,
1796,2015/M1/M1_25/03220116.JPG,M1 2015,22.03.15 13:38,day,224,1795,5,16,,,
1797,2015/M1/M1_25/03220117.JPG,M1 2015,22.03.15 13:38,day,224,1796,5,16,,,
1798,2015/M1/M1_25/03220118.JPG,M1 2015,22.03.15 13:39,day,224,1797,5,16,,,
1799,2015/M1/M1_25/03220119.JPG,M1 2015,22.03.15 13:39,day,224,1798,5,16,,,
1800,2015/M1/M1_25/03220120.JPG,M1 2015,22.03.15 13:40,day,224,1799,5,16,,,
1801,2015/M1/M1_25/03220121.JPG,M1 2015,22.03.15 13:40,day,224,1800,5,16,,,
1802,2015/M1/M1_25/03220122.JPG,M1 2015,22.03.15 13:41,day,224,1801,5,16,,,
1803,2015/M1/M1_25/03220123.JPG,M1 2015,22.03.15 13:41,day,224,1802,5,16,,,
1804,2015/M1/M1_25/03220124.JPG,M1 2015,22.03.15 13:43,day,224,1803,5,16,,,
1805,2015/M1/M1_25/03220125.JPG,M1 2015,22.03.15 13:43,day,224,1804,5,16,,,
1806,2015/M1/M1_25/03220126.JPG,M1 2015,22.03.15 13:44,day,224,1805,5,16,,,
1807,2015/M1/M1_25/03220127.JPG,M1 2015,22.03.15 13:44,day,224,1806,5,16,,,
1808,2015/M1/M1_25/03220128.JPG,M1 2015,22.03.15 13:45,day,224,1807,5,16,,,
1809,2015/M1/M1_25/03220129.JPG,M1 2015,22.03.15 13:45,day,224,1808,5,16,,,
1810,2015/M1/M1_25/03220130.JPG,M1 2015,22.03.15 13:46,day,224,1809,5,16,,,
1811,2015/M1/M1_25/03220131.JPG,M1 2015,22.03.15 13:46,day,224,1810,5,16,,,
1812,2015/M1/M1_25/03220132.JPG,M1 2015,22.03.15 13:47,day,224,1811,5,16,,,
1813,2015/M1/M1_25/03220133.JPG,M1 2015,22.03.15 13:47,day,224,1812,5,16,,,
1814,2015/M1/M1_25/03220134.JPG,M1 2015,22.03.15 13:51,day,224,1813,5,16,,,
1815,2015/M1/M1_25/03220135.JPG,M1 2015,22.03.15 13:51,day,224,1814,5,16,,,
1816,2015/M1/M1_25/03220136.JPG,M1 2015,22.03.15 13:53,day,224,1815,5,16,,,
1817,2015/M1/M1_25/03220137.JPG,M1 2015,22.03.15 13:53,day,224,1816,5,16,,,
1818,2015/M1/M1_25/03220138.JPG,M1 2015,22.03.15 13:55,day,224,1817,5,16,,,
1819,2015/M1/M1_25/03220139.JPG,M1 2015,22.03.15 13:55,day,224,1818,5,16,,,
1820,2015/M1/M1_25/03220140.JPG,M1 2015,22.03.15 13:58,day,224,1819,5,16,,,
1821,2015/M1/M1_25/03220141.JPG,M1 2015,22.03.15 13:58,day,224,1820,5,16,,,
1822,2015/M1/M1_25/03220142.JPG,M1 2015,22.03.15 13:59,day,224,1821,5,16,,,
1823,2015/M1/M1_25/03220143.JPG,M1 2015,22.03.15 13:59,day,224,1822,5,16,,,
1824,2015/M1/M1_25/03220144.JPG,M1 2015,22.03.15 14:00,day,224,1823,5,16,,,
1825,2015/M1/M1_25/03220145.JPG,M1 2015,22.03.15 14:00,day,224,1824,5,16,,,
1826,2015/M1/M1_25/03220146.JPG,M1 2015,22.03.15 14:01,day,224,1825,5,16,,,
1827,2015/M1/M1_25/03220147.JPG,M1 2015,22.03.15 14:02,day,224,1826,5,16,,,
1828,2015/M1/M1_25/03220148.JPG,M1 2015,22.03.15 14:03,day,224,1827,5,16,,,
1829,2015/M1/M1_25/03220149.JPG,M1 2015,22.03.15 14:03,day,224,1828,5,16,,,
1830,2015/M1/M1_25/03220150.JPG,M1 2015,22.03.15 14:05,day,224,1829,5,16,,,
1831,2015/M1/M1_25/03220151.JPG,M1 2015,22.03.15 14:05,day,224,1830,5,16,,,
1832,2015/M1/M1_25/03220152.JPG,M1 2015,22.03.15 14:06,day,224,1831,5,16,,,
1833,2015/M1/M1_25/03220153.JPG,M1 2015,22.03.15 14:06,day,224,1832,5,16,,,
1834,2015/M1/M1_25/03220154.JPG,M1 2015,22.03.15 14:07,day,224,1833,5,16,,,
1835,2015/M1/M1_25/03220155.JPG,M1 2015,22.03.15 14:07,day,224,1834,5,16,,,
1836,2015/M1/M1_25/03220156.JPG,M1 2015,22.03.15 14:08,day,224,1835,5,16,,,
1837,2015/M1/M1_25/03220157.JPG,M1 2015,22.03.15 14:08,day,224,1836,5,16,,,
1838,2015/M1/M1_25/03220158.JPG,M1 2015,22.03.15 14:11,day,224,1837,5,16,,,
1839,2015/M1/M1_25/03220159.JPG,M1 2015,22.03.15 14:11,day,224,1838,5,16,,,
1840,2015/M1/M1_25/03220160.JPG,M1 2015,22.03.15 14:18,day,224,1839,5,16,,,
1841,2015/M1/M1_25/03220161.JPG,M1 2015,22.03.15 14:18,day,224,1840,5,16,,,
1842,2015/M1/M1_25/03220162.JPG,M1 2015,22.03.15 14:19,day,224,1841,5,16,,,
1843,2015/M1/M1_25/03220163.JPG,M1 2015,22.03.15 14:19,day,224,1842,5,16,,,
1844,2015/M1/M1_25/03220164.JPG,M1 2015,22.03.15 14:20,day,224,1843,5,16,,,
1845,2015/M1/M1_25/03220165.JPG,M1 2015,22.03.15 14:20,day,224,1844,5,16,,,
1846,2015/M1/M1_25/03220166.JPG,M1 2015,22.03.15 14:23,day,224,1845,5,16,,,
1847,2015/M1/M1_25/03220167.JPG,M1 2015,22.03.15 14:23,day,224,1846,5,16,,,
1848,2015/M1/M1_25/03220168.JPG,M1 2015,22.03.15 14:26,day,224,1847,5,16,,,
1849,2015/M1/M1_25/03220169.JPG,M1 2015,22.03.15 14:26,day,224,1848,5,16,,,
1850,2015/M1/M1_25/03220170.JPG,M1 2015,22.03.15 14:27,day,224,1849,5,16,,,
1851,2015/M1/M1_25/03220171.JPG,M1 2015,22.03.15 14:27,day,224,1850,5,16,,,
1852,2015/M1/M1_25/03220172.JPG,M1 2015,22.03.15 14:29,day,224,1851,5,16,,,
1853,2015/M1/M1_25/03220173.JPG,M1 2015,22.03.15 14:29,day,224,1852,5,16,,,
1854,2015/M1/M1_25/03220174.JPG,M1 2015,22.03.15 14:30,day,224,1853,5,16,,,
1855,2015/M1/M1_25/03220175.JPG,M1 2015,22.03.15 14:30,day,224,1854,5,16,,,
1856,2015/M1/M1_25/03220176.JPG,M1 2015,22.03.15 14:32,day,224,1855,5,16,,,
1857,2015/M1/M1_25/03220177.JPG,M1 2015,22.03.15 14:32,day,224,1856,5,16,,,
1858,2015/M1/M1_25/03220178.JPG,M1 2015,22.03.15 14:34,day,224,1857,5,16,,,
1859,2015/M1/M1_25/03220179.JPG,M1 2015,22.03.15 14:34,day,224,1858,5,16,,,
1860,2015/M1/M1_25/03220180.JPG,M1 2015,22.03.15 14:40,day,224,1859,5,16,,,
1861,2015/M1/M1_25/03220181.JPG,M1 2015,22.03.15 14:40,day,224,1860,5,16,,,
1862,2015/M1/M1_25/03220182.JPG,M1 2015,22.03.15 14:41,day,224,1861,5,16,,,
1863,2015/M1/M1_25/03220183.JPG,M1 2015,22.03.15 14:41,day,224,1862,5,16,,,
1864,2015/M1/M1_25/03220184.JPG,M1 2015,22.03.15 14:43,day,224,1863,5,16,,,
1865,2015/M1/M1_25/03220185.JPG,M1 2015,22.03.15 14:43,day,224,1864,5,16,,,
1866,2015/M1/M1_25/03220186.JPG,M1 2015,22.03.15 14:47,day,224,1865,5,16,,,
1867,2015/M1/M1_25/03220187.JPG,M1 2015,22.03.15 14:47,day,224,1866,5,16,,,
1868,2015/M1/M1_25/03220188.JPG,M1 2015,22.03.15 14:49,day,224,1867,5,16,,,
1869,2015/M1/M1_25/03220189.JPG,M1 2015,22.03.15 14:49,day,224,1868,5,16,,,
1870,2015/M1/M1_25/03220190.JPG,M1 2015,22.03.15 14:52,day,224,1869,5,16,,,
1871,2015/M1/M1_25/03220191.JPG,M1 2015,22.03.15 14:52,day,224,1870,5,16,,,
1872,2015/M1/M1_25/03220192.JPG,M1 2015,22.03.15 14:53,day,224,1871,5,16,,,
1873,2015/M1/M1_25/03220193.JPG,M1 2015,22.03.15 14:53,day,224,1872,5,16,,,
1874,2015/M1/M1_25/03220194.JPG,M1 2015,22.03.15 14:55,day,224,1873,5,16,,,
1875,2015/M1/M1_25/03220195.JPG,M1 2015,22.03.15 14:55,day,224,1874,5,16,,,
1876,2015/M1/M1_25/03220196.JPG,M1 2015,22.03.15 15:09,day,224,1875,5,16,,,
1877,2015/M1/M1_25/03220197.JPG,M1 2015,22.03.15 15:09,day,224,1876,5,16,,,
1878,2015/M1/M1_25/03220198.JPG,M1 2015,22.03.15 15:10,day,224,1877,5,16,,,
1879,2015/M1/M1_25/03220199.JPG,M1 2015,22.03.15 15:10,day,224,1878,5,16,,,
1880,2015/M1/M1_25/03220200.JPG,M1 2015,22.03.15 15:14,day,224,1879,5,16,,,
1881,2015/M1/M1_25/03220201.JPG,M1 2015,22.03.15 15:14,day,224,1880,5,16,,,
1882,2015/M1/M1_25/03220202.JPG,M1 2015,22.03.15 15:15,day,224,1881,5,16,,,
1883,2015/M1/M1_25/03220203.JPG,M1 2015,22.03.15 15:15,day,224,1882,5,16,,,
1884,2015/M1/M1_25/03220204.JPG,M1 2015,22.03.15 15:17,day,224,1883,5,16,,,
1885,2015/M1/M1_25/03220205.JPG,M1 2015,22.03.15 15:17,day,224,1884,5,16,,,
1886,2015/M1/M1_25/03220206.JPG,M1 2015,22.03.15 15:18,day,224,1885,5,16,,,
1887,2015/M1/M1_25/03220207.JPG,M1 2015,22.03.15 15:18,day,224,1886,5,16,,,
1888,2015/M1/M1_25/03220208.JPG,M1 2015,22.03.15 15:21,day,224,1887,5,16,,,
1889,2015/M1/M1_25/03220209.JPG,M1 2015,22.03.15 15:21,day,224,1888,5,16,,,
1890,2015/M1/M1_25/03220210.JPG,M1 2015,22.03.15 15:22,day,224,1889,5,16,,,
1891,2015/M1/M1_25/03220211.JPG,M1 2015,22.03.15 15:22,day,224,1890,5,16,,,
1892,2015/M1/M1_25/03220212.JPG,M1 2015,22.03.15 15:23,day,224,1891,5,16,,,
1893,2015/M1/M1_25/03220213.JPG,M1 2015,22.03.15 15:23,day,224,1892,5,16,,,
1894,2015/M1/M1_25/03220214.JPG,M1 2015,22.03.15 15:25,day,224,1893,5,16,,,
1895,2015/M1/M1_25/03220215.JPG,M1 2015,22.03.15 15:25,day,224,1894,5,16,,,
1896,2015/M1/M1_25/03220216.JPG,M1 2015,22.03.15 15:27,day,224,1895,5,16,,,
1897,2015/M1/M1_25/03220217.JPG,M1 2015,22.03.15 15:27,day,224,1896,5,16,,,
1898,2015/M1/M1_25/03220218.JPG,M1 2015,22.03.15 15:30,day,224,1897,5,16,,,
1899,2015/M1/M1_25/03220219.JPG,M1 2015,22.03.15 15:30,day,224,1898,5,16,,,
1900,2015/M1/M1_25/03220220.JPG,M1 2015,22.03.15 15:31,day,224,1899,5,16,,,
1901,2015/M1/M1_25/03220221.JPG,M1 2015,22.03.15 15:31,day,224,1900,5,16,,,
1902,2015/M1/M1_25/03220222.JPG,M1 2015,22.03.15 15:32,day,224,1901,5,16,,,
1903,2015/M1/M1_25/03220223.JPG,M1 2015,22.03.15 15:32,day,224,1902,5,16,,,
1904,2015/M1/M1_25/03220224.JPG,M1 2015,22.03.15 15:33,day,224,1903,5,16,,,
1905,2015/M1/M1_25/03220225.JPG,M1 2015,22.03.15 15:33,day,224,1904,5,16,,,
1906,2015/M1/M1_25/03220226.JPG,M1 2015,22.03.15 15:35,day,224,1905,5,16,,,
1907,2015/M1/M1_25/03220227.JPG,M1 2015,22.03.15 15:35,day,224,1906,5,16,,,
1908,2015/M1/M1_25/03220228.JPG,M1 2015,22.03.15 15:36,day,224,1907,5,16,,,
1909,2015/M1/M1_25/03220229.JPG,M1 2015,22.03.15 15:36,day,224,1908,5,16,,,
1910,2015/M1/M1_25/03220230.JPG,M1 2015,22.03.15 15:38,day,224,1909,5,16,,,
1911,2015/M1/M1_25/03220231.JPG,M1 2015,22.03.15 15:38,day,224,1910,5,16,,,
1912,2015/M1/M1_25/03220232.JPG,M1 2015,22.03.15 15:39,day,224,1911,5,16,,,
1913,2015/M1/M1_25/03220233.JPG,M1 2015,22.03.15 15:39,day,224,1912,5,16,,,
1914,2015/M1/M1_25/03220234.JPG,M1 2015,22.03.15 15:41,day,224,1913,5,16,,,
1915,2015/M1/M1_25/03220235.JPG,M1 2015,22.03.15 15:41,day,224,1914,5,16,,,
1916,2015/M1/M1_25/03220236.JPG,M1 2015,22.03.15 15:42,day,224,1915,5,16,,,
1917,2015/M1/M1_25/03220237.JPG,M1 2015,22.03.15 15:42,day,224,1916,5,16,,,
1918,2015/M1/M1_25/03220238.JPG,M1 2015,22.03.15 15:44,day,224,1917,5,16,,,
1919,2015/M1/M1_25/03220239.JPG,M1 2015,22.03.15 15:44,day,224,1918,5,16,,,
1920,2015/M1/M1_25/03220240.JPG,M1 2015,22.03.15 15:45,day,224,1919,5,16,,,
1921,2015/M1/M1_25/03220241.JPG,M1 2015,22.03.15 15:45,day,224,1920,5,16,,,
1922,2015/M1/M1_25/03220242.JPG,M1 2015,22.03.15 15:46,day,224,1921,5,16,,,
1923,2015/M1/M1_25/03220243.JPG,M1 2015,22.03.15 15:46,day,224,1922,5,16,,,
1924,2015/M1/M1_25/03220244.JPG,M1 2015,22.03.15 15:49,day,224,1923,5,16,,,
1925,2015/M1/M1_25/03220245.JPG,M1 2015,22.03.15 15:49,day,224,1924,5,16,,,
1926,2015/M1/M1_25/03220246.JPG,M1 2015,22.03.15 15:51,day,224,1925,5,16,,,
1927,2015/M1/M1_25/03220247.JPG,M1 2015,22.03.15 15:51,day,224,1926,5,16,,,
1928,2015/M1/M1_25/03220248.JPG,M1 2015,22.03.15 15:53,day,224,1927,5,16,,,
1929,2015/M1/M1_25/03220249.JPG,M1 2015,22.03.15 15:53,day,224,1928,5,16,,,
1930,2015/M1/M1_25/03220250.JPG,M1 2015,22.03.15 15:55,day,224,1929,5,16,,,
1931,2015/M1/M1_25/03220251.JPG,M1 2015,22.03.15 15:55,day,224,1930,5,16,,,
1932,2015/M1/M1_25/03220252.JPG,M1 2015,22.03.15 15:57,day,224,1931,5,16,,,
1933,2015/M1/M1_25/03220253.JPG,M1 2015,22.03.15 15:57,day,224,1932,5,16,,,
1934,2015/M1/M1_25/03220254.JPG,M1 2015,22.03.15 15:59,day,224,1933,5,16,,,
1935,2015/M1/M1_25/03220255.JPG,M1 2015,22.03.15 15:59,day,224,1934,5,16,,,
1936,2015/M1/M1_25/03220256.JPG,M1 2015,22.03.15 16:00,day,224,1935,5,16,,,
1937,2015/M1/M1_25/03220257.JPG,M1 2015,22.03.15 16:00,day,224,1936,5,16,,,
1938,2015/M1/M1_25/03220258.JPG,M1 2015,22.03.15 16:03,day,224,1937,5,16,,,
1939,2015/M1/M1_25/03220259.JPG,M1 2015,22.03.15 16:03,day,224,1938,5,16,,,
1940,2015/M1/M1_25/03220260.JPG,M1 2015,22.03.15 16:04,day,224,1939,5,16,,,
1941,2015/M1/M1_25/03220261.JPG,M1 2015,22.03.15 16:04,day,224,1940,5,16,,,
1942,2015/M1/M1_25/03220262.JPG,M1 2015,22.03.15 16:07,day,224,1941,5,16,,,
1943,2015/M1/M1_25/03220263.JPG,M1 2015,22.03.15 16:07,day,224,1942,5,16,,,
1944,2015/M1/M1_25/03220264.JPG,M1 2015,22.03.15 16:09,day,224,1943,5,16,,,
1945,2015/M1/M1_25/03220265.JPG,M1 2015,22.03.15 16:09,day,224,1944,5,16,,,
1946,2015/M1/M1_25/03220266.JPG,M1 2015,22.03.15 16:10,day,224,1945,5,16,,,
1947,2015/M1/M1_25/03220267.JPG,M1 2015,22.03.15 16:10,day,224,1946,5,16,,,
1948,2015/M1/M1_25/03220268.JPG,M1 2015,22.03.15 16:14,day,224,1947,5,16,,,
1949,2015/M1/M1_25/03220269.JPG,M1 2015,22.03.15 16:14,day,224,1948,5,16,,,
1950,2015/M1/M1_25/03220270.JPG,M1 2015,22.03.15 16:16,day,224,1949,5,16,,,
1951,2015/M1/M1_25/03220271.JPG,M1 2015,22.03.15 16:16,day,224,1950,5,16,,,
1952,2015/M1/M1_25/03220272.JPG,M1 2015,22.03.15 16:28,day,224,1951,5,16,,,
1953,2015/M1/M1_25/03220273.JPG,M1 2015,22.03.15 16:28,day,224,1952,5,16,,,
1954,2015/M1/M1_25/03220274.JPG,M1 2015,22.03.15 16:35,day,224,1953,5,16,,,
1955,2015/M1/M1_25/03220275.JPG,M1 2015,22.03.15 16:35,day,224,1954,5,16,,,
1956,2015/M1/M1_25/03220276.JPG,M1 2015,22.03.15 16:36,day,224,1955,5,16,,,
1957,2015/M1/M1_25/03220277.JPG,M1 2015,22.03.15 16:36,day,224,1956,5,16,,,
1958,2015/M1/M1_25/03220278.JPG,M1 2015,22.03.15 16:37,day,224,1957,5,16,,,
1959,2015/M1/M1_25/03220279.JPG,M1 2015,22.03.15 16:37,day,224,1958,5,16,,,
1960,2015/M1/M1_25/03220280.JPG,M1 2015,22.03.15 16:39,day,224,1959,5,16,,,
1961,2015/M1/M1_25/03220281.JPG,M1 2015,22.03.15 16:39,day,224,1960,5,16,,,
1962,2015/M1/M1_25/03220282.JPG,M1 2015,22.03.15 16:57,day,224,1961,5,16,,,
1963,2015/M1/M1_25/03220283.JPG,M1 2015,22.03.15 16:57,day,224,1962,5,16,,,
1964,2015/M1/M1_25/03220284.JPG,M1 2015,22.03.15 17:05,day,224,1963,5,16,,,
1965,2015/M1/M1_25/03220285.JPG,M1 2015,22.03.15 17:05,day,224,1964,5,16,,,
1966,2015/M1/M1_25/03220286.JPG,M1 2015,22.03.15 17:14,day,224,1965,5,16,,,
1967,2015/M1/M1_25/03220287.JPG,M1 2015,22.03.15 17:14,day,224,1966,5,16,,,
1968,2015/M1/M1_25/03220288.JPG,M1 2015,22.03.15 17:15,day,224,1967,5,16,,,
1969,2015/M1/M1_25/03220289.JPG,M1 2015,22.03.15 17:15,day,224,1968,5,16,,,
1970,2015/M1/M1_25/03220290.JPG,M1 2015,22.03.15 17:20,day,224,1969,5,16,,,
1971,2015/M1/M1_25/03220291.JPG,M1 2015,22.03.15 17:20,day,224,1970,5,16,,,
1972,2015/M1/M1_25/03220292.JPG,M1 2015,22.03.15 17:24,day,224,1971,5,16,,,
1973,2015/M1/M1_25/03220293.JPG,M1 2015,22.03.15 17:24,day,224,1972,5,16,,,
1974,2015/M1/M1_25/03220294.JPG,M1 2015,22.03.15 23:03,night,225,,5,16,23,,Hystrix africaeaustralis
1975,2015/M1/M1_25/03220295.JPG,M1 2015,22.03.15 23:03,night,225,1974,5,16,23,,Hystrix africaeaustralis
1976,2015/M1/M1_25/03220296.JPG,M1 2015,22.03.15 23:11,night,225,1975,5,16,22,,Crocuta crocuta
1977,2015/M1/M1_25/03220297.JPG,M1 2015,22.03.15 23:11,night,225,1976,5,16,,,
1978,2015/M1/M1_25/03230298.JPG,M1 2015,23.03.15 10:36,day,228,,5,16,,,
1979,2015/M1/M1_25/03230299.JPG,M1 2015,23.03.15 10:36,day,228,1978,5,16,,,
1980,2015/M1/M1_25/03230300.JPG,M1 2015,23.03.15 10:54,day,228,1979,5,16,,,
1981,2015/M1/M1_25/03230301.JPG,M1 2015,23.03.15 10:54,day,228,1980,5,16,,,
1982,2015/M1/M1_25/03230302.JPG,M1 2015,23.03.15 10:59,day,228,1981,5,16,,,
1983,2015/M1/M1_25/03230303.JPG,M1 2015,23.03.15 10:59,day,228,1982,5,16,,,
1984,2015/M1/M1_25/03230304.JPG,M1 2015,23.03.15 11:03,day,228,1983,5,16,,,
1985,2015/M1/M1_25/03230305.JPG,M1 2015,23.03.15 11:03,day,228,1984,5,16,,,
1986,2015/M1/M1_25/03230306.JPG,M1 2015,23.03.15 10:10,day,229,,5,16,,,
1987,2015/M1/M1_25/03230307.JPG,M1 2015,23.03.15 10:10,day,229,1986,5,16,,,
1988,2015/M1/M1_25/03230308.JPG,M1 2015,23.03.15 11:12,day,230,,5,16,,,
1989,2015/M1/M1_25/03230309.JPG,M1 2015,23.03.15 11:13,day,230,1988,5,16,,,
1990,2015/M1/M1_25/03230310.JPG,M1 2015,23.03.15 11:17,day,230,1989,5,16,,,
1991,2015/M1/M1_25/03230311.JPG,M1 2015,23.03.15 11:17,day,230,1990,5,16,,,
1992,2015/M1/M1_25/03230312.JPG,M1 2015,23.03.15 11:28,day,230,1991,5,16,,,
1993,2015/M1/M1_25/03230313.JPG,M1 2015,23.03.15 11:28,day,230,1992,5,16,,,
1994,2015/M1/M1_25/03230314.JPG,M1 2015,23.03.15 11:36,day,230,1993,5,16,,,
1995,2015/M1/M1_25/03230315.JPG,M1 2015,23.03.15 11:36,day,230,1994,5,16,,,
1996,2015/M1/M1_25/03230316.JPG,M1 2015,23.03.15 12:01,day,230,1995,5,16,,,
1997,2015/M1/M1_25/03230317.JPG,M1 2015,23.03.15 12:01,day,230,1996,5,16,,,
1998,2015/M1/M1_25/03230318.JPG,M1 2015,23.03.15 12:04,day,230,1997,5,16,,,
1999,2015/M1/M1_25/03230319.JPG,M1 2015,23.03.15 12:04,day,230,1998,5,16,,,
2000,2015/M1/M1_25/03230320.JPG,M1 2015,23.03.15 12:08,day,230,1999,5,16,,,
2001,2015/M1/M1_25/03230321.JPG,M1 2015,23.03.15 12:08,day,230,2000,5,16,,,
2002,2015/M1/M1_25/03230322.JPG,M1 2015,23.03.15 12:09,day,230,2001,5,16,,,
2003,2015/M1/M1_25/03230323.JPG,M1 2015,23.03.15 12:09,day,230,2002,5,16,,,
2004,2015/M1/M1_25/03230324.JPG,M1 2015,23.03.15 12:10,day,230,2003,5,16,,,
2005,2015/M1/M1_25/03230325.JPG,M1 2015,23.03.15 12:10,day,230,2004,5,16,,,
2006,2015/M1/M1_25/03230326.JPG,M1 2015,23.03.15 12:11,day,230,2005,5,16,,,
2007,2015/M1/M1_25/03230327.JPG,M1 2015,23.03.15 12:11,day,230,2006,5,16,,,
2008,2015/M1/M1_25/03230328.JPG,M1 2015,23.03.15 12:16,day,230,2007,5,16,,,
2009,2015/M1/M1_25/03230329.JPG,M1 2015,23.03.15 12:16,day,230,2008,5,16,,,
2010,2015/M1/M1_25/03230330.JPG,M1 2015,23.03.15 12:18,day,230,2009,5,16,,,
2011,2015/M1/M1_25/03230331.JPG,M1 2015,23.03.15 12:18,day,230,2010,5,16,,,
2012,2015/M1/M1_25/03230332.JPG,M1 2015,23.03.15 12:19,day,230,2011,5,16,,,
2013,2015/M1/M1_25/03230333.JPG,M1 2015,23.03.15 12:19,day,230,2012,5,16,,,
2014,2015/M1/M1_25/03230334.JPG,M1 2015,23.03.15 12:30,day,230,2013,5,16,,,
2015,2015/M1/M1_25/03230335.JPG,M1 2015,23.03.15 12:30,day,230,2014,5,16,,,
2016,2015/M1/M1_25/03230336.JPG,M1 2015,23.03.15 12:32,day,230,2015,5,16,,,
2017,2015/M1/M1_25/03230337.JPG,M1 2015,23.03.15 12:32,day,230,2016,5,16,,,
2018,2015/M1/M1_25/03230338.JPG,M1 2015,23.03.15 12:34,day,230,2017,5,16,,,
2019,2015/M1/M1_25/03230339.JPG,M1 2015,23.03.15 12:34,day,230,2018,5,16,,,
2020,2015/M1/M1_25/03230340.JPG,M1 2015,23.03.15 12:35,day,230,2019,5,16,,,
2021,2015/M1/M1_25/03230341.JPG,M1 2015,23.03.15 12:35,day,230,2020,5,16,,,
2022,2015/M1/M1_25/03230342.JPG,M1 2015,23.03.15 12:36,day,230,2021,5,16,,,
2023,2015/M1/M1_25/03230343.JPG,M1 2015,23.03.15 12:37,day,230,2022,5,16,,,
2024,2015/M1/M1_25/03230344.JPG,M1 2015,23.03.15 12:46,day,230,2023,5,16,,,
2025,2015/M1/M1_25/03230345.JPG,M1 2015,23.03.15 12:46,day,230,2024,5,16,,,
2026,2015/M1/M1_25/03230346.JPG,M1 2015,23.03.15 12:48,day,230,2025,5,16,,,
2027,2015/M1/M1_25/03230347.JPG,M1 2015,23.03.15 12:48,day,230,2026,5,16,,,
2028,2015/M1/M1_25/03230348.JPG,M1 2015,23.03.15 12:50,day,230,2027,5,16,,,
2029,2015/M1/M1_25/03230349.JPG,M1 2015,23.03.15 12:50,day,230,2028,5,16,,,
2030,2015/M1/M1_25/03230350.JPG,M1 2015,23.03.15 12:51,day,230,2029,5,16,,,
2031,2015/M1/M1_25/03230351.JPG,M1 2015,23.03.15 12:51,day,230,2030,5,16,,,
2032,2015/M1/M1_25/03230352.JPG,M1 2015,23.03.15 12:54,day,230,2031,5,16,,,
